0.0,0.0
-1.0,-1.0
-63.0,119.0
-57.0,123.0
5.0,2.0
75.0,45.0
62.0,-9.0
130.0,-36.0
167.0,-77.0
139.0,-78.0
93.0,-81.0
109.0,-114.0
122.0,-152.0
142.0,-231.0
116.0,-215.0
85.0,-196.0
44.0,-142.0
32.0,-193.0
-6.0,-243.0
-56.0,-299.0
-53.0,-257.0
-55.0,-227.0
-59.0,-177.0
-60.0,-167.0
-54.0,-132.0
-97.0,-143.0
-130.0,-148.0
-177.0,-154.0
-118.0,-96.0
-115.0,-89.0
-97.0,-72.0
-170.0,-56.0
-146.0,-44.0
-74.0,-22.0
-96.0,-2.0
-44.0,6.0
-28.0,6.0
0.0,0.0
